x0000,y0000
4.472645688,-6.357112633,
4.472672931,-6.365290411,
4.472700172,-6.373669541,
4.472727411,-6.382082279,
4.472754649,-6.390352457,
4.472781886,-6.398300887,
4.47280912,-6.405751765,
4.472836353,-6.412539804,
4.472863584,-6.418517647,
4.472890813,-6.423562997,
4.472918041,-6.427584813,
4.472945267,-6.430527929,
4.472972491,-6.432375614,
4.472999713,-6.433149731,
4.473026934,-6.432908503,
4.473054153,-6.431742108,
4.473081371,-6.42976659,
4.473108586,-6.427116697,
4.4731358,-6.423938318,
4.473163013,-6.420381115,
4.473190223,-6.416591827,
4.473217432,-6.412708593,
4.473244639,-6.408856451,
4.473271845,-6.405144055,
4.473299049,-6.401661554,
4.473326251,-6.398479514,
4.473353451,-6.39564872,
4.47338065,-6.393200718,
4.473407847,-6.391148946,
4.473435042,-6.38949031,
4.473462235,-6.38820713,
4.473489427,-6.387269326,
4.473516617,-6.386636791,
4.473543806,-6.386261867,
4.473570993,-6.386091852,
4.473598178,-6.386071468,
4.473625361,-6.386145221,
4.473652543,-6.386259571,
4.473679722,-6.386364848,
4.473706901,-6.38641684,
4.473734077,-6.386378009,
4.473761252,-6.386218307,
4.473788425,-6.38591556,
4.473815597,-6.385455455,
4.473842766,-6.384831154,
4.473869934,-6.384042592,
4.473897101,-6.38309554,
4.473924265,-6.382000509,
4.473951428,-6.380771577,
4.473978589,-6.37942523,
4.474005749,-6.377979278,
4.474032907,-6.376451905,
4.474060063,-6.374860894,
4.474087217,-6.373223048,
4.47411437,-6.371553807,
4.474141521,-6.369867068,
4.474168671,-6.368175158,
4.474195818,-6.366488959,
4.474222964,-6.364818126,
4.474250108,-6.363171363,
4.474277251,-6.361556724,
4.474304392,-6.359981897,
4.474331531,-6.358454436,
4.474358668,-6.35698193,
4.474385804,-6.355572086,
4.474412938,-6.354232718,
4.474440071,-6.352971659,
4.474467201,-6.351796602,
4.47449433,-6.350714885,
4.474521458,-6.349733258,
4.474548583,-6.34885765,
4.474575707,-6.348092973,
4.474602829,-6.347442984,
4.47462995,-6.346910227,
4.474657069,-6.346496087,
4.474684186,-6.346200941,
4.474711301,-6.346024425,
4.474738415,-6.345965799,
4.474765527,-6.346024392,
4.474792637,-6.346200096,
4.474819746,-6.346493875,
4.474846853,-6.346908244,
4.474873958,-6.347447683,
4.474901062,-6.348118922,
4.474928164,-6.348931082,
4.474955264,-6.349895619,
4.474982363,-6.351026057,
4.47500946,-6.352337491,
4.475036555,-6.353845874,
4.475063648,-6.355567085,
4.47509074,-6.357515822,
4.47511783,-6.359704344,
4.475144918,-6.362141126,
4.475172005,-6.364829467,
4.47519909,-6.367766132,
4.475226173,-6.370940082,
4.475253255,-6.374331378,
4.475280335,-6.377910321,
4.475307413,-6.381636925,
4.47533449,-6.38546077,
4.475361565,-6.389321338,
4.475388638,-6.393148856,
4.475415709,-6.396865722,
4.475442779,-6.400388496,
4.475469847,-6.403630453,
4.475496914,-6.406504616,
4.475523978,-6.408927166,
4.475551041,-6.410821027,
4.475578103,-6.412119447,
4.475605162,-6.412769307,
4.47563222,-6.412733914,
4.475659277,-6.411995067,
4.475686331,-6.410554207,
4.475713384,-6.408432564,
4.475740436,-6.405670298,
4.475767485,-6.4023247,
4.475794533,-6.398467637,
4.475821579,-6.394182423,
4.475848624,-6.389560383,
4.475875667,-6.384697333,
4.475902708,-6.379690177,
4.475929747,-6.374633811,
4.475956785,-6.369618421,
4.475983821,-6.364727267,
4.476010856,-6.360034952,
4.476037888,-6.355606186,
4.476064919,-6.351494976,
4.476091949,-6.347744225,
4.476118976,-6.344385649,
4.476146003,-6.341439978,
4.476173027,-6.33891737,
4.476200049,-6.336818009,
4.47622707,-6.335132837,
4.47625409,-6.333844401,
4.476281107,-6.332927791,
4.476308123,-6.332351647,
4.476335138,-6.332079246,
4.47636215,-6.332069629,
4.476389161,-6.332278785,
4.47641617,-6.332660871,
4.476443178,-6.33316945,
4.476470184,-6.333758732,
4.476497188,-6.33438479,
4.47652419,-6.335006727,
4.476551191,-6.335587754,
4.47657819,-6.336096142,
4.476605188,-6.336506016,
4.476632183,-6.336797961,
4.476659177,-6.336959398,
4.47668617,-6.33698473,
4.476713161,-6.336875236,
4.47674015,-6.336638725,
4.476767137,-6.336288957,
4.476794123,-6.335844869,
4.476821107,-6.335329634,
4.476848089,-6.334769597,
4.47687507,-6.334193141,
4.476902049,-6.333629517,
4.476929026,-6.333107708,
4.476956002,-6.332655339,
4.476982976,-6.332297698,
4.477009948,-6.332056883,
4.477036919,-6.331951101,
4.477063888,-6.331994143,
4.477090855,-6.332195044,
4.477117821,-6.332557924,
4.477144784,-6.333082033,
4.477171747,-6.333761969,
4.477198707,-6.33458808,
4.477225666,-6.33554702,
4.477252623,-6.336622454,
4.477279579,-6.337795863,
4.477306533,-6.339047445,
4.477333485,-6.340357056,
4.477360436,-6.341705157,
4.477387384,-6.343073723,
4.477414332,-6.34444707,
4.477441277,-6.345812563,
4.477468221,-6.347161158,
4.477495163,-6.348487747,
4.477522104,-6.349791299,
4.477549043,-6.351074766,
4.47757598,-6.352344761,
4.477602915,-6.35361103,
4.477629849,-6.354885726,
4.477656781,-6.356182525,
4.477683712,-6.357515628,
4.477710641,-6.358898676,
4.477737568,-6.360343647,
4.477764493,-6.36185976,
4.477791417,-6.36345244,
4.477818339,-6.365122391,
4.47784526,-6.366864799,
4.477872178,-6.368668711,
4.477899095,-6.370516617,
4.477926011,-6.372384254,
4.477952925,-6.374240663,
4.477979837,-6.376048505,
4.478006747,-6.377764653,
4.478033656,-6.379341057,
4.478060563,-6.380725878,
4.478087469,-6.381864879,
4.478114373,-6.382703026,
4.478141275,-6.383186276,
4.478168175,-6.383263471,
4.478195074,-6.382888288,
4.478221971,-6.382021138,
4.478248866,-6.38063095,
4.47827576,-6.378696734,
4.478302652,-6.376208854,
4.478329543,-6.373169928,
4.478356432,-6.369595334,
4.478383319,-6.365513274,
4.478410204,-6.360964412,
4.478437088,-6.356001116,
4.47846397,-6.350686347,
4.478490851,-6.345092267,
4.47851773,-6.339298643,
4.478544607,-6.333391113,
4.478571482,-6.327459401,
4.478598356,-6.32159554,
4.478625228,-6.31589215,
4.478652099,-6.310440822,
4.478678968,-6.305330621,
4.478705835,-6.300646722,
4.4787327,-6.296469191,
4.478759564,-6.29287189,
4.478786426,-6.289921506,
4.478813287,-6.287676683,
4.478840146,-6.286187244,
4.478867003,-6.285493486,
4.478893858,-6.285625548,
4.478920712,-6.286602823,
4.478947565,-6.288433443,
4.478974415,-6.291113818,
4.479001264,-6.294628256,
4.479028111,-6.298948685,
4.479054957,-6.304034507,
4.479081801,-6.309832618,
4.479108643,-6.316277656,
4.479135484,-6.323292511,
4.479162323,-6.330789154,
4.47918916,-6.338669838,
4.479215996,-6.346828699,
4.479242829,-6.355153773,
4.479269662,-6.363529422,
4.479296492,-6.371839106,
4.479323321,-6.379968421,
4.479350149,-6.387808268,
4.479376974,-6.395257973,
4.479403799,-6.402228175,
4.479430621,-6.408643275,
4.479457442,-6.414443257,
4.479484261,-6.419584747,
4.479511078,-6.424041223,
4.479537894,-6.427802361,
4.479564708,-6.430872597,
4.47959152,-6.433269024,
4.479618331,-6.435018825,
4.47964514,-6.436156446,
4.479671948,-6.436720728,
4.479698754,-6.436752201,
4.479725558,-6.436290699,
4.47975236,-6.435373413,
4.479779161,-6.434033458,
4.47980596,-6.432298981,
4.479832758,-6.430192783,
4.479859554,-6.427732428,
4.479886348,-6.424930751,
4.479913141,-6.421796696,
4.479939932,-6.418336391,
4.479966721,-6.414554358,
4.479993508,-6.410454787,
4.480020294,-6.406042789,
4.480047079,-6.401325555,
4.480073861,-6.396313381,
4.480100642,-6.391020508,
4.480127422,-6.385465756,
4.4801542,-6.379672942,
4.480180976,-6.373671081,
4.48020775,-6.367494376,
4.480234523,-6.361182018,
4.480261294,-6.354777816,
4.480288063,-6.348329683,
4.480314831,-6.341888999,
4.480341597,-6.335509877,
4.480368362,-6.32924836,
4.480395125,-6.323161565,
4.480421886,-6.317306789,
4.480448646,-6.311740607,
4.480475403,-6.306517956,
4.48050216,-6.301691244,
4.480528914,-6.297309466,
4.480555667,-6.293417357,
4.480582419,-6.290054582,
4.480609168,-6.287254975,
4.480635916,-6.285045823,
4.480662663,-6.283447215,
4.480689408,-6.282471452,
4.480716151,-6.282122533,
4.480742892,-6.28239572,
4.480769632,-6.283277194,
4.48079637,-6.284743811,
4.480823107,-6.286762982,
4.480849841,-6.289292681,
4.480876575,-6.292281615,
4.480903306,-6.295669563,
4.480930036,-6.299387915,
4.480956764,-6.303360441,
4.480983491,-6.307504285,
4.481010216,-6.311731232,
4.481036939,-6.315949212,
4.481063661,-6.320064078,
4.481090381,-6.323981598,
4.4811171,-6.327609638,
4.481143816,-6.330860475,
4.481170531,-6.333653154,
4.481197245,-6.335915789,
4.481223957,-6.337587713,
4.481250667,-6.338621355,
4.481277376,-6.338983739,
4.481304082,-6.338657525,
4.481330788,-6.337641515,
4.481357491,-6.335950609,
4.481384193,-6.3336152,
4.481410894,-6.330680052,
4.481437592,-6.327202737,
4.481464289,-6.323251709,
4.481490985,-6.318904132,
4.481517679,-6.31424357,
4.481544371,-6.309357632,
4.481571061,-6.304335679,
4.48159775,-6.299266649,
4.481624437,-6.294237076,
4.481651123,-6.289329323,
4.481677807,-6.284620052,
4.481704489,-6.280178947,
4.48173117,-6.276067673,
4.481757849,-6.272339067,
4.481784526,-6.269036544,
4.481811202,-6.266193701,
4.481837876,-6.263834108,
4.481864549,-6.261971267,
4.481891219,-6.260608729,
4.481917889,-6.259740374,
4.481944556,-6.259350832,
4.481971222,-6.259416047,
4.481997886,-6.259903995,
4.482024549,-6.260775533,
4.48205121,-6.261985381,
4.482077869,-6.263483234,
4.482104527,-6.265214972,
4.482131183,-6.267123961,
4.482157838,-6.269152408,
4.482184491,-6.271242731,
4.482211142,-6.273338913,
4.482237791,-6.275387787,
4.482264439,-6.277340212,
4.482291085,-6.279152098,
4.48231773,-6.280785249,
4.482344373,-6.28220799,
4.482371015,-6.283395577,
4.482397654,-6.284330381,
4.482424292,-6.28500187,
4.482450929,-6.2854064,
4.482477564,-6.285546858,
4.482504197,-6.285432193,
4.482530829,-6.28507687,
4.482557458,-6.284500291,
4.482584087,-6.283726202,
4.482610713,-6.282782117,
4.482637339,-6.281698776,
4.482663962,-6.28050963,
4.482690584,-6.279250362,
4.482717204,-6.277958433,
4.482743822,-6.276672632,
4.482770439,-6.275432632,
4.482797055,-6.274278532,
4.482823668,-6.273250364,
4.48285028,-6.272387582,
4.482876891,-6.271728506,
4.482903499,-6.271309739,
4.482930106,-6.271165561,
4.482956712,-6.271327298,
4.482983316,-6.271822694,
4.483009918,-6.272675287,
4.483036518,-6.273903814,
4.483063117,-6.275521644,
4.483089715,-6.277536267,
4.48311631,-6.27994885,
4.483142905,-6.282753853,
4.483169497,-6.285938749,
4.483196088,-6.289483818,
4.483222677,-6.293362067,
4.483249265,-6.297539247,
4.48327585,-6.301974003,
4.483302435,-6.306618158,
4.483329017,-6.311417144,
4.483355599,-6.316310587,
4.483382178,-6.321233059,
4.483408756,-6.326115006,
4.483435332,-6.330883846,
4.483461906,-6.335465235,
4.483488479,-6.339784493,
4.483515051,-6.343768151,
4.48354162,-6.347345585,
4.483568188,-6.350450687,
4.483594755,-6.353023487,
4.48362132,-6.355011677,
4.483647883,-6.356371913,
4.483674444,-6.357070853,
4.483701004,-6.357085829,
4.483727562,-6.356405106,
4.483754119,-6.355027696,
4.483780674,-6.352962737,
4.483807228,-6.350228442,
4.483833779,-6.346850714,
4.48386033,-6.342861485,
4.483886878,-6.338296913,
4.483913425,-6.333195542,
4.48393997,-6.327596546,
4.483966514,-6.321538183,
4.483993056,-6.315056539,
4.484019597,-6.308184651,
4.484046135,-6.30095206,
4.484072673,-6.293384799,
4.484099208,-6.285505833,
4.484125742,-6.277335889,
4.484152274,-6.268894626,
4.484178805,-6.260202048,
4.484205334,-6.251280052,
4.484231862,-6.242153994,
4.484258388,-6.232854145,
4.484284912,-6.223416919,
4.484311434,-6.213885789,
4.484337955,-6.204311791,
4.484364475,-6.194753592,
4.484390993,-6.185277108,
4.484417509,-6.175954686,
4.484444023,-6.166863916,
4.484470536,-6.158086137,
4.484497047,-6.149704726,
4.484523557,-6.141803263,
4.484550065,-6.134463651,
4.484576571,-6.127764275,
4.484603076,-6.121778257,
4.484629579,-6.116571842,
4.484656081,-6.112202965,
4.484682581,-6.108719988,
4.484709079,-6.106160634,
4.484735576,-6.104551094,
4.484762071,-6.10390532,
4.484788565,-6.104224484,
4.484815056,-6.105496607,
4.484841547,-6.107696359,
4.484868035,-6.110785038,
4.484894522,-6.11471075,
4.484921008,-6.119408805,
4.484947492,-6.124802371,
4.484973974,-6.130803409,
4.485000454,-6.137313933,
4.485026933,-6.144227603,
4.485053411,-6.151431684,
4.485079886,-6.158809354,
4.48510636,-6.166242329,
4.485132833,-6.173613753,
4.485159304,-6.180811246,
4.485185773,-6.187729989,
4.485212241,-6.1942757,
4.485238707,-6.200367326,
4.485265171,-6.205939306,
4.485291634,-6.210943244,
4.485318095,-6.215348897,
4.485344555,-6.219144428,
4.485371013,-6.222335899,
4.485397469,-6.224946091,
4.485423924,-6.227012721,
4.485450377,-6.228586213,
4.485476829,-6.229727174,
4.485503279,-6.230503709,
4.485529727,-6.230988743,
4.485556174,-6.231257445,
4.485582619,-6.231384849,
4.485609062,-6.231443727,
4.485635504,-6.23150275,
4.485661944,-6.231624936,
4.485688383,-6.231866395,
4.48571482,-6.232275346,
4.485741255,-6.232891386,
4.485767689,-6.233745018,
4.485794121,-6.234857393,
4.485820552,-6.236240292,
4.485846981,-6.237896328,
4.485873408,-6.239819365,
4.485899834,-6.241995187,
4.485926258,-6.244402377,
4.485952681,-6.247013437,
4.485979102,-6.249796116,
4.486005521,-6.252714925,
4.486031939,-6.255732797,
4.486058355,-6.258812832,
4.48608477,-6.261920058,
4.486111183,-6.265023108,
4.486137594,-6.268095737,
4.486164004,-6.271118066,
4.486190412,-6.274077484,
4.486216818,-6.276969125,
4.486243223,-6.279795881,
4.486269626,-6.282567944,
4.486296028,-6.285301882,
4.486322428,-6.288019303,
4.486348827,-6.290745187,
4.486375223,-6.293505976,
4.486401619,-6.296327528,
4.486428012,-6.299233051,
4.486454404,-6.302241122,
4.486480795,-6.3053639,
4.486507184,-6.308605605,
4.486533571,-6.311961366,
4.486559957,-6.31541647,
4.486586341,-6.318946088,
4.486612723,-6.322515491,
4.486639104,-6.326080783,
4.486665483,-6.329590144,
4.486691861,-6.33298556,
4.486718237,-6.336204985,
4.486744611,-6.339184869,
4.486770984,-6.341862922,
4.486797355,-6.344180997,
4.486823725,-6.346087924,
4.486850093,-6.347542131,
4.486876459,-6.348513886,
4.486902824,-6.348987005,
4.486929187,-6.348959932,
4.486955549,-6.348446104,
4.486981909,-6.347473613,
4.487008267,-6.346084187,
4.487034624,-6.344331603,
4.487060979,-6.34227964,
4.487087333,-6.339999741,
4.487113685,-6.337568521,
4.487140036,-6.335065263,
4.487166384,-6.332569534,
4.487192732,-6.330159,
4.487219077,-6.327907504,
4.487245421,-6.325883443,
4.487271764,-6.324148449,
4.487298105,-6.322756359,
4.487324444,-6.32175246,
4.487350781,-6.321172963,
4.487377117,-6.321044684,
4.487403452,-6.321384889,
4.487429785,-6.32220128,
4.487456116,-6.323492087,
4.487482446,-6.325246257,
4.487508774,-6.327443715,
4.4875351,-6.3300557,
4.487561425,-6.333045165,
4.487587748,-6.336367247,
4.48761407,-6.339969813,
4.48764039,-6.343794094,
4.487666709,-6.347775416,
4.487693025,-6.351844045,
4.487719341,-6.355926153,
4.487745654,-6.359944929,
4.487771967,-6.363821829,
4.487798277,-6.367477973,
4.487824586,-6.370835676,
4.487850893,-6.373820102,
4.487877199,-6.376360994,
4.487903503,-6.378394441,
4.487929806,-6.379864619,
4.487956107,-6.380725423,
4.487982406,-6.380941923,
4.488008704,-6.380491541,
4.488035,-6.379364888,
4.488061295,-6.377566184,
4.488087588,-6.375113228,
4.488113879,-6.372036896,
4.488140169,-6.368380178,
4.488166457,-6.364196798,
4.488192744,-6.359549492,
4.488219029,-6.354508018,
4.488245312,-6.349146999,
4.488271594,-6.343543715,
4.488297874,-6.337775911,
4.488324153,-6.331919741,
4.48835043,-6.326047886,
4.488376705,-6.320227926,
4.488402979,-6.314520987,
4.488429252,-6.308980695,
4.488455522,-6.303652433,
4.488481791,-6.298572914,
4.488508059,-6.293770053,
4.488534325,-6.289263109,
4.488560589,-6.285063108,
4.488586852,-6.281173482,
4.488613113,-6.277590925,
4.488639373,-6.274306423,
4.488665631,-6.271306418,
4.488691887,-6.268574068,
4.488718142,-6.266090561,
4.488744395,-6.263836421,
4.488770647,-6.261792774,
4.488796897,-6.2599425,
4.488823146,-6.258271239,
4.488849393,-6.256768197,
4.488875638,-6.255426718,
4.488901882,-6.254244595,
4.488928124,-6.253224118,
4.488954364,-6.252371842,
4.488980603,-6.251698107,
4.489006841,-6.251216332,
4.489033077,-6.250942124,
4.489059311,-6.25089224,
4.489085543,-6.251083471,
4.489111775,-6.251531477,
4.489138004,-6.252249644,
4.489164232,-6.253248008,
4.489190458,-6.254532273,
4.489216683,-6.256102986,
4.489242906,-6.257954887,
4.489269128,-6.260076456,
4.489295348,-6.262449694,
4.489321566,-6.265050138,
4.489347783,-6.267847125,
4.489373998,-6.270804302,
4.489400212,-6.273880385,
4.489426424,-6.277030135,
4.489452634,-6.280205533,
4.489478843,-6.283357124,
4.48950505,-6.286435456,
4.489531256,-6.28939258,
4.48955746,-6.292183528,
4.489583663,-6.294767703,
4.489609864,-6.2971101,
4.489636063,-6.299182312,
4.489662261,-6.300963245,
4.489688457,-6.30243952,
4.489714652,-6.303605547,
4.489740845,-6.304463265,
4.489767037,-6.305021588,
4.489793226,-6.305295593,
4.489819415,-6.305305514,
4.489845602,-6.305075612,
4.489871787,-6.304632973,
4.48989797,-6.304006328,
4.489924152,-6.30322491,
4.489950333,-6.302317432,
4.489976512,-6.301311191,
4.490002689,-6.300231314,
4.490028865,-6.299100169,
4.490055039,-6.297936911,
4.490081211,-6.296757169,
4.490107382,-6.295572843,
4.490133552,-6.294391992,
4.49015972,-6.293218799,
4.490185886,-6.292053599,
4.490212051,-6.290892943,
4.490238214,-6.289729723,
4.490264375,-6.288553324,
4.490290535,-6.28734985,
4.490316694,-6.286102411,
4.49034285,-6.284791495,
4.490369006,-6.28339546,
4.490395159,-6.281891141,
4.490421311,-6.280254603,
4.490447462,-6.278462031,
4.490473611,-6.276490759,
4.490499758,-6.27432042,
4.490525904,-6.271934164,
4.490552048,-6.269319918,
4.490578191,-6.266471605,
4.490604332,-6.26339027,
4.490630471,-6.260085019,
4.490656609,-6.256573724,
4.490682746,-6.252883412,
4.49070888,-6.249050315,
4.490735014,-6.245119547,
4.490761145,-6.24114441,
4.490787275,-6.237185366,
4.490813404,-6.233308698,
4.490839531,-6.229584949,
4.490865656,-6.22608718,
4.49089178,-6.222889142,
4.490917902,-6.220063426,
4.490944023,-6.217679647,
4.490970142,-6.21580273,
4.490996259,-6.214491325,
4.491022375,-6.21379639,
4.491048489,-6.213759963,
4.491074602,-6.21441413,
4.491100713,-6.215780195,
4.491126823,-6.217868065,
4.491152931,-6.220675844,
4.491179037,-6.224189643,
4.491205142,-6.228383616,
4.491231246,-6.233220221,
4.491257347,-6.238650724,
4.491283448,-6.244615942,
4.491309546,-6.25104724,
4.491335643,-6.257867765,
4.491361739,-6.264993909,
4.491387833,-6.272336974,
4.491413925,-6.279804996,
4.491440016,-6.287304654,
4.491466105,-6.294743214,
4.491492193,-6.302030408,
4.491518279,-6.309080164,
4.491544364,-6.315812117,
4.491570447,-6.322152816,
4.491596528,-6.328036604,
4.491622608,-6.333406145,
4.491648686,-6.338212625,
4.491674763,-6.342415672,
4.491700838,-6.345983072,
4.491726911,-6.348890379,
4.491752983,-6.3511205,
4.491779054,-6.352663347,
4.491805123,-6.353515626,
4.49183119,-6.35368077,
4.491857256,-6.353169054,
4.49188332,-6.351997816,
4.491909383,-6.350191756,
4.491935444,-6.347783209,
4.491961503,-6.344812318,
4.491987561,-6.34132701,
4.492013618,-6.337382721,
4.492039672,-6.333041822,
4.492065726,-6.328372733,
4.492091777,-6.323448747,
4.492117827,-6.318346606,
4.492143876,-6.313144904,
4.492169923,-6.307922376,
4.492195968,-6.302756177,
4.492222012,-6.297720215,
4.492248055,-6.292883597,
4.492274095,-6.288309258,
4.492300134,-6.284052796,
4.492326172,-6.280161531,
4.492352208,-6.276673809,
4.492378243,-6.27361853,
4.492404276,-6.271014899,
4.492430307,-6.268872381,
4.492456337,-6.267190843,
4.492482365,-6.265960852,
4.492508392,-6.265164131,
4.492534417,-6.264774143,
4.49256044,-6.264756797,
4.492586462,-6.265071269,
4.492612483,-6.265670927,
4.492638502,-6.26650436,
4.492664519,-6.267516509,
4.492690535,-6.268649894,
4.492716549,-6.269845922,
4.492742562,-6.271046285,
4.492768573,-6.272194413,
4.492794582,-6.273236956,
4.49282059,-6.274125281,
4.492846597,-6.274816912,
4.492872602,-6.275276888,
4.492898605,-6.27547896,
4.492924607,-6.275406589,
4.492950607,-6.275053672,
4.492976606,-6.274424945,
4.493002603,-6.27353605,
4.493028598,-6.272413205,
4.493054592,-6.271092513,
4.493080585,-6.269618896,
4.493106576,-6.268044712,
4.493132565,-6.266428088,
4.493158553,-6.264831041,
4.493184539,-6.263317445,
4.493210524,-6.261950925,
4.493236507,-6.260792733,
4.493262488,-6.25989966,
4.493288468,-6.259322059,
4.493314447,-6.259101991,
4.493340424,-6.259271564,
4.493366399,-6.259851467,
4.493392373,-6.260849765,
4.493418345,-6.262260959,
4.493444316,-6.264065369,
4.493470285,-6.266228881,
4.493496252,-6.268703097,
4.493522218,-6.271425959,
4.493548183,-6.274322877,
4.493574146,-6.277308424,
4.493600107,-6.280288599,
4.493626067,-6.283163664,
4.493652025,-6.285831502,
4.493677982,-6.288191377,
4.493703937,-6.290147962,
4.49372989,-6.291615391,
4.493755842,-6.292521104,
4.493781793,-6.2928092,
4.493807742,-6.292443042,
4.493833689,-6.2914069,
4.493859635,-6.289706492,
4.493885579,-6.28736838,
4.493911522,-6.284438285,
4.493937463,-6.28097847,
4.493963403,-6.277064424,
4.493989341,-6.272781102,
4.494015278,-6.268219008,
4.494041213,-6.263470359,
4.494067146,-6.258625552,
4.494093078,-6.253770069,
4.494119008,-6.248981942,
4.494144937,-6.244329795,
4.494170864,-6.23987149,
4.49419679,-6.235653339,
4.494222714,-6.231709835,
4.494248637,-6.228063851,
4.494274558,-6.224727241,
4.494300477,-6.221701797,
4.494326395,-6.218980479,
4.494352312,-6.216548895,
4.494378227,-6.214386952,
4.49440414,-6.212470628,
4.494430052,-6.210773814,
4.494455962,-6.209270161,
4.494481871,-6.207934861,
4.494507778,-6.206746299,
4.494533684,-6.205687519,
4.494559588,-6.204747427,
4.49458549,-6.20392169,
4.494611391,-6.20321329,
4.49463729,-6.2026327,
4.494663188,-6.202197691,
4.494689085,-6.201932779,
4.494714979,-6.20186833,
4.494740873,-6.202039393,
4.494766764,-6.202484296,
4.494792655,-6.203243081,
4.494818543,-6.204355835,
4.49484443,-6.205860985,
4.494870316,-6.207793605,
4.4948962,-6.210183796,
4.494922082,-6.213055176,
4.494947963,-6.216423515,
4.494973842,-6.220295547,
4.49499972,-6.224668,
4.495025597,-6.229526852,
4.495051471,-6.23484686,
4.495077345,-6.240591386,
4.495103216,-6.246712554,
4.495129086,-6.253151776,
4.495154955,-6.259840669,
4.495180822,-6.26670239,
4.495206687,-6.273653402,
4.495232551,-6.280605644,
4.495258414,-6.287469066,
4.495284275,-6.294154448,
4.495310134,-6.300576392,
4.495335992,-6.306656324,
4.495361848,-6.312325326,
4.495387703,-6.317526621,
4.495413556,-6.322217501,
4.495439407,-6.326370563,
4.495465258,-6.32997412,
4.495491106,-6.333031758,
4.495516953,-6.335561046,
4.495542799,-6.337591499,
4.495568643,-6.339161946,
4.495594485,-6.340317478,
4.495620326,-6.34110621,
4.495646165,-6.341576041,
4.495672003,-6.34177163,
4.495697839,-6.341731735,
4.495723674,-6.34148706,
4.495749507,-6.341058688,
4.495775339,-6.340457179,
4.495801169,-6.339682343,
4.495826997,-6.338723692,
4.495852824,-6.337561549,
4.49587865,-6.336168738,
4.495904474,-6.334512785,
4.495930296,-6.332558516,
4.495956117,-6.3302709,
4.495981937,-6.327617991,
4.496007754,-6.324573773,
4.496033571,-6.321120756,
4.496059385,-6.317252116,
4.496085199,-6.312973286,
4.49611101,-6.308302851,
4.49613682,-6.303272753,
4.496162629,-6.297927769,
4.496188436,-6.292324377,
4.496214242,-6.286529079,
4.496240046,-6.28061636,
4.496265848,-6.274666418,
4.496291649,-6.268762825,
4.496317449,-6.262990258,
4.496343246,-6.257432404,
4.496369043,-6.252170126,
4.496394838,-6.24727992,
4.496420631,-6.242832696,
4.496446423,-6.238892848,
4.496472213,-6.235517603,
4.496498002,-6.232756588,
4.496523789,-6.230651567,
4.496549574,-6.229236294,
4.496575358,-6.228536412,
4.496601141,-6.228569364,
4.496626922,-6.229344252,
4.496652702,-6.23086161,
4.49667848,-6.233113071,
4.496704256,-6.236080894,
4.496730031,-6.239737368,
4.496755804,-6.244044088,
4.496781576,-6.248951153,
4.496807347,-6.254396327,
4.496833115,-6.260304251,
4.496858883,-6.266585814,
4.496884648,-6.273137803,
4.496910413,-6.27984301,
4.496936175,-6.28657094,
4.496961936,-6.293179327,
4.496987696,-6.299516591,
4.497013454,-6.305425352,
4.497039211,-6.310747039,
4.497064966,-6.3153275,
4.497090719,-6.319023391,
4.497116471,-6.321708968,
4.497142222,-6.323282772,
4.497167971,-6.32367361,
4.497193718,-6.322845246,
4.497219464,-6.320799262,
4.497245208,-6.317575777,
4.497270951,-6.313251908,
4.497296692,-6.307938145,
4.497322432,-6.301773017,
4.497348171,-6.29491659,
4.497373907,-6.287543416,
4.497399642,-6.279835488,
4.497425376,-6.271975706,
4.497451108,-6.264142168,
4.497476839,-6.256503492,
4.497502568,-6.249215228,
4.497528296,-6.2424173,
4.497554022,-6.236232369,
4.497579746,-6.230764963,
4.497605469,-6.226101203,
4.497631191,-6.222308959,
4.497656911,-6.219438308,
4.497682629,-6.217522162,
4.497708346,-6.216576977,
4.497734061,-6.216603481,
4.497759775,-6.217587364,
4.497785488,-6.219499911,
4.497811198,-6.222298566,
4.497836908,-6.225927441,
4.497862616,-6.230317771,
4.497888322,-6.235388374,
4.497914027,-6.241046141,
4.49793973,-6.247186626,
4.497965432,-6.253694799,
4.497991132,-6.260446033,
4.49801683,-6.267307414,
4.498042527,-6.274139434,
4.498068223,-6.280798139,
4.498093917,-6.28713777,
4.49811961,-6.293013892,
4.498145301,-6.298286971,
4.49817099,-6.302826298,
4.498196678,-6.30651409,
4.498222365,-6.309249545,
4.49824805,-6.3109526,
4.498273733,-6.311567104,
4.498299415,-6.311063151,
4.498325096,-6.309438353,
4.498350775,-6.306717944,
4.498376452,-6.302953678,
4.498402128,-6.298221597,
4.498427802,-6.292618862,
4.498453475,-6.286259883,
4.498479146,-6.279272024,
4.498504816,-6.271791168,
4.498530484,-6.263957403,
4.498556151,-6.255911007,
4.498581816,-6.247788899,
4.49860748,-6.239721615,
4.498633142,-6.231830858,
4.498658803,-6.22422758,
4.498684462,-6.217010583,
4.49871012,-6.210265548,
4.498735776,-6.204064445,
4.498761431,-6.198465252,
4.498787084,-6.193511916,
4.498812735,-6.189234518,
4.498838386,-6.185649594,
4.498864034,-6.182760598,
4.498889681,-6.180558473,
4.498915327,-6.179022342,
4.498940971,-6.17812031,
4.498966613,-6.177810385,
4.498992254,-6.178041523,
4.499017894,-6.178754809,
