x0000,y0000
5.034194119,-5.421211488,
5.034201596,-5.426221122,
5.034209073,-5.430845155,
5.034216549,-5.434986955,
5.034224026,-5.438542957,
5.034231502,-5.441406348,
5.034238978,-5.443471618,
5.034246454,-5.444639785,
5.03425393,-5.444823995,
5.034261406,-5.443955085,
5.034268882,-5.441986659,
5.034276357,-5.4388992,
5.034283833,-5.434702814,
5.034291308,-5.429438315,
5.034298783,-5.423176531,
5.034306258,-5.416015907,
5.034313733,-5.408078645,
5.034321208,-5.399505763,
5.034328682,-5.390451517,
5.034336157,-5.381077646,
5.034343631,-5.371547821,
5.034351106,-5.362022628,
5.03435858,-5.352655261,
5.034366054,-5.343588043,
5.034373527,-5.33494977,
5.034381001,-5.326853822,
5.034388475,-5.319396953,
5.034395948,-5.312658621,
5.034403422,-5.306700765,
5.034410895,-5.301567889,
5.034418368,-5.297287386,
5.034425841,-5.293870008,
5.034433314,-5.291310439,
5.034440786,-5.289587942,
5.034448259,-5.288667076,
5.034455731,-5.288498469,
5.034463204,-5.289019706,
5.034470676,-5.290156336,
5.034478148,-5.291823061,
5.03448562,-5.293925152,
5.034493092,-5.296360137,
5.034500563,-5.299019804,
5.034508035,-5.301792522,
5.034515506,-5.304565903,
5.034522978,-5.307229738,
5.034530449,-5.309679146,
5.03453792,-5.311817804,
5.034545391,-5.313561125,
5.034552861,-5.314839181,
5.034560332,-5.315599185,
5.034567803,-5.315807372,
5.034575273,-5.315450108,
5.034582743,-5.31453414,
5.034590213,-5.313085973,
5.034597683,-5.3111504,
5.034605153,-5.308788297,
5.034612623,-5.306073851,
5.034620093,-5.3030914,
5.034627562,-5.299932093,
5.034635031,-5.296690561,
5.034642501,-5.293461745,
5.03464997,-5.290338033,
5.034657439,-5.287406767,
5.034664908,-5.284748177,
5.034672376,-5.28243376,
5.034679845,-5.28052508,
5.034687313,-5.279072966,
5.034694782,-5.278117072,
5.03470225,-5.27768573,
5.034709718,-5.277796083,
5.034717186,-5.278454419,
5.034724654,-5.279656695,
5.034732121,-5.281389187,
5.034739589,-5.283629264,
5.034747056,-5.28634623,
5.034754524,-5.289502231,
5.034761991,-5.293053194,
5.034769458,-5.296949785,
5.034776925,-5.301138368,
5.034784392,-5.305561957,
5.034791858,-5.310161143,
5.034799325,-5.314874998,
5.034806791,-5.319641951,
5.034814257,-5.324400645,
5.034821724,-5.32909077,
5.03482919,-5.333653888,
5.034836655,-5.338034257,
5.034844121,-5.342179656,
5.034851587,-5.346042226,
5.034859052,-5.349579299,
5.034866518,-5.352754221,
5.034873983,-5.355537133,
5.034881448,-5.357905685,
5.034888913,-5.359845627,
5.034896378,-5.361351249,
5.034903843,-5.362425611,
5.034911307,-5.363080536,
5.034918772,-5.363336332,
5.034926236,-5.363221238,
5.0349337,-5.362770596,
5.034941164,-5.362025787,
5.034948628,-5.36103296,
5.034956092,-5.359841635,
5.034963556,-5.358503225,
5.034971019,-5.35706957,
5.034978483,-5.355591541,
5.034985946,-5.354117786,
5.034993409,-5.352693663,
5.035000873,-5.351360413,
5.035008335,-5.35015459,
5.035015798,-5.349107754,
5.035023261,-5.348246438,
5.035030724,-5.347592352,
5.035038186,-5.347162801,
5.035045648,-5.346971268,
5.03505311,-5.347028104,
5.035060572,-5.347341272,
5.035068034,-5.347917059,
5.035075496,-5.348760692,
5.035082958,-5.349876791,
5.035090419,-5.35126957,
5.035097881,-5.352942745,
5.035105342,-5.354899072,
5.035112803,-5.357139482,
5.035120264,-5.359661771,
5.035127725,-5.362458838,
5.035135186,-5.365516451,
5.035142646,-5.368810564,
5.035150107,-5.372304218,
5.035157567,-5.375944089,
5.035165028,-5.379656791,
5.035172488,-5.383345095,
5.035179948,-5.386884309,
5.035187408,-5.390119145,
5.035194867,-5.392861537,
5.035202327,-5.394889999,
5.035209786,-5.395951177,
5.035217246,-5.395764345,
5.035224705,-5.394029466,
5.035232164,-5.390439204,
5.035239623,-5.384694775,
5.035247082,-5.376524837,
5.03525454,-5.365705821,
5.035261999,-5.352081398,
5.035269458,-5.335578421,
5.035276916,-5.316216883,
5.035284374,-5.294112218,
5.035291832,-5.269469585,
5.03529929,-5.24257109,
5.035306748,-5.213758041,
5.035314206,-5.183410857,
5.035321663,-5.151929169,
5.035329121,-5.11971413,
5.035336578,-5.087154156,
5.035344035,-5.054614552,
5.035351492,-5.022430892,
5.035358949,-4.990905611,
5.035366406,-4.960307114,
5.035373862,-4.9308707,
5.035381319,-4.902800651,
5.035388775,-4.87627299,
5.035396232,-4.851438518,
5.035403688,-4.828425869,
5.035411144,-4.807344406,
5.0354186,-4.78828687,
5.035426055,-4.771331722,
5.035433511,-4.756545159,
5.035440967,-4.743982821,
5.035448422,-4.733691186,
5.035455877,-4.725708688,
5.035463332,-4.720066561,
5.035470787,-4.716789441,
5.035478242,-4.715895721,
5.035485697,-4.717397688,
5.035493152,-4.72130141,
5.035500606,-4.727606404,
5.03550806,-4.736305044,
5.035515515,-4.747381703,
5.035522969,-4.760811599,
5.035530423,-4.776559323,
5.035537877,-4.794577006,
5.03554533,-4.814802103,
5.035552784,-4.837154761,
5.035560237,-4.861534767,
5.035567691,-4.887818101,
5.035575144,-4.915853145,
5.035582597,-4.945456705,
5.03559005,-4.976410082,
5.035597503,-5.00845557,
5.035604955,-5.041293932,
5.035612408,-5.074583586,
5.03561986,-5.107942379,
5.035627313,-5.140952926,
5.035634765,-5.173172388,
5.035642217,-5.204147211,
5.035649669,-5.23343269,
5.035657121,-5.260616262,
5.035664572,-5.285342303,
5.035672024,-5.307335316,
5.035679475,-5.326417985,
5.035686927,-5.342521024,
5.035694378,-5.355683073,
5.035701829,-5.366040717,
5.03570928,-5.373810508,
5.03571673,-5.379266156,
5.035724181,-5.382714391,
5.035731632,-5.384472622,
5.035739082,-5.384850483,
5.035746532,-5.384136323,
5.035753982,-5.382588676,
5.035761432,-5.380432123,
5.035768882,-5.377856609,
5.035776332,-5.375019204,
5.035783782,-5.37204737,
5.035791231,-5.369042971,
5.035798681,-5.366086444,
5.03580613,-5.363240737,
5.035813579,-5.360554756,
5.035821028,-5.358066204,
5.035828477,-5.355803757,
5.035835925,-5.353788618,
5.035843374,-5.352035511,
5.035850823,-5.350553213,
5.035858271,-5.349344744,
5.035865719,-5.348407331,
5.035873167,-5.347732259,
5.035880615,-5.34730473,
5.035888063,-5.34710382,
5.035895511,-5.347102621,
5.035902958,-5.347268626,
5.035910406,-5.347564414,
5.035917853,-5.347948644,
5.0359253,-5.34837736,
5.035932747,-5.348805575,
5.035940194,-5.349189075,
5.035947641,-5.349486356,
5.035955088,-5.349660586,
5.035962534,-5.349681476,
5.035969981,-5.349526924,
5.035977427,-5.349184301,
5.035984873,-5.348651294,
5.035992319,-5.347936204,
5.035999765,-5.347057679,
5.036007211,-5.346043871,
5.036014657,-5.344931067,
5.036022102,-5.343761883,
5.036029548,-5.342583119,
5.036036993,-5.341443404,
5.036044438,-5.340390775,
5.036051883,-5.339470306,
5.036059328,-5.338721909,
5.036066773,-5.338178406,
5.036074217,-5.337863944,
5.036081662,-5.337792825,
5.036089106,-5.337968784,
5.036096551,-5.338384737,
5.036103995,-5.339023021,
5.036111439,-5.339856107,
5.036118883,-5.340847773,
5.036126326,-5.341954691,
5.03613377,-5.343128384,
5.036141213,-5.344317457,
5.036148657,-5.345470012,
5.0361561,-5.346536119,
5.036163543,-5.347470227,
5.036170986,-5.348233352,
5.036178429,-5.348794927,
5.036185872,-5.349134186,
5.036193314,-5.349241002,
5.036200757,-5.34911613,
5.036208199,-5.348770835,
5.036215641,-5.348225971,
5.036223083,-5.347510559,
5.036230525,-5.346659993,
5.036237967,-5.345713993,
5.036245409,-5.344714432,
5.036252851,-5.343703167,
5.036260292,-5.342719986,
5.036267733,-5.341800754,
5.036275175,-5.340975838,
5.036282616,-5.340268834,
5.036290057,-5.339695651,
5.036297497,-5.339263936,
5.036304938,-5.33897285,
5.036312379,-5.338813186,
5.036319819,-5.338767801,
5.036327259,-5.338812355,
5.0363347,-5.338916327,
5.03634214,-5.339044267,
5.03634958,-5.339157272,
5.036357019,-5.339214617,
5.036364459,-5.339175505,
5.036371899,-5.339000865,
5.036379338,-5.338655135,
5.036386777,-5.338107933,
5.036394216,-5.33733556,
5.036401655,-5.336322228,
5.036409094,-5.335060967,
5.036416533,-5.333554131,
5.036423972,-5.331813489,
5.03643141,-5.329859876,
5.036438849,-5.327722415,
5.036446287,-5.325437368,
5.036453725,-5.323046655,
5.036461163,-5.320596132,
5.036468601,-5.318133713,
5.036476039,-5.315707426,
5.036483476,-5.31336348,
5.036490914,-5.311144455,
5.036498351,-5.309087642,
5.036505789,-5.307223638,
5.036513226,-5.305575213,
5.036520663,-5.304156495,
5.0365281,-5.302972509,
5.036535536,-5.302019079,
5.036542973,-5.301283091,
5.036550409,-5.300743146,
5.036557846,-5.300370547,
5.036565282,-5.300130632,
5.036572718,-5.299984377,
5.036580154,-5.299890236,
5.03658759,-5.299806117,
5.036595026,-5.299691409,
5.036602461,-5.29950896,
5.036609897,-5.299226875,
5.036617332,-5.298820043,
5.036624767,-5.298271278,
5.036632202,-5.297572007,
5.036639637,-5.296722464,
5.036647072,-5.295731367,
5.036654507,-5.294615112,
5.036661941,-5.293396555,
5.036669376,-5.292103457,
5.03667681,-5.290766719,
5.036684244,-5.28941852,
5.036691678,-5.288090484,
5.036699112,-5.286811984,
5.036706546,-5.28560869,
5.03671398,-5.284501422,
5.036721413,-5.283505386,
5.036728847,-5.282629798,
5.03673628,-5.281877924,
5.036743713,-5.281247519,
5.036751146,-5.280731615,
5.036758579,-5.280319623,
5.036766012,-5.279998671,
5.036773445,-5.279755076,
5.036780877,-5.279575888,
5.03678831,-5.279450361,
5.036795742,-5.27937129,
5.036803174,-5.279336092,
5.036810606,-5.279347564,
5.036818038,-5.279414272,
5.03682547,-5.279550511,
5.036832901,-5.279775867,
5.036840333,-5.280114382,
5.036847764,-5.280593389,
5.036855196,-5.281242078,
5.036862627,-5.282089888,
5.036870058,-5.283164806,
5.036877489,-5.284491682,
5.036884919,-5.286090634,
5.03689235,-5.287975628,
5.036899781,-5.290153307,
5.036907211,-5.292622119,
5.036914641,-5.295371787,
5.036922071,-5.298383157,
5.036929501,-5.301628432,
5.036936931,-5.305071805,
5.036944361,-5.308670465,
5.036951791,-5.312375961,
5.03695922,-5.316135854,
5.036966649,-5.319895618,
5.036974079,-5.323600669,
5.036981508,-5.327198452,
5.036988937,-5.330640453,
5.036996366,-5.333884025,
5.037003794,-5.336893936,
5.037011223,-5.339643516,
5.037018651,-5.342115373,
5.03702608,-5.344301625,
5.037033508,-5.346203657,
5.037040936,-5.347831449,
5.037048364,-5.34920255,
5.037055792,-5.350340778,
5.03706322,-5.351274776,
5.037070647,-5.352036518,
5.037078075,-5.352659855,
5.037085502,-5.353179215,
5.037092929,-5.353628476,
5.037100356,-5.354040073,
5.037107783,-5.354444335,
5.03711521,-5.354869043,
5.037122637,-5.355339172,
5.037130063,-5.355876772,
5.03713749,-5.356500939,
5.037144916,-5.35722782,
5.037152342,-5.358070601,
5.037159768,-5.359039432,
5.037167194,-5.360141272,
5.03717462,-5.36137963,
5.037182046,-5.362754208,
5.037189471,-5.364260466,
5.037196897,-5.365889158,
5.037204322,-5.367625869,
5.037211747,-5.369450644,
5.037219172,-5.371337765,
5.037226597,-5.373255752,
5.037234022,-5.375167675,
5.037241447,-5.377031811,
5.037248871,-5.378802722,
5.037256295,-5.38043273,
5.03726372,-5.381873808,
5.037271144,-5.383079796,
5.037278568,-5.384008859,
5.037285992,-5.384626039,
5.037293416,-5.384905722,
5.037300839,-5.384833846,
5.037308263,-5.384409634,
5.037315686,-5.383646708,
5.037323109,-5.382573437,
5.037330533,-5.381232465,
5.037337956,-5.379679399,
5.037345378,-5.377980733,
5.037352801,-5.376211109,
5.037360224,-5.374450089,
5.037367646,-5.372778605,
5.037375069,-5.371275266,
5.037382491,-5.370012714,
5.037389913,-5.36905414,
5.037397335,-5.368450121,
5.037404757,-5.368235852,
5.037412179,-5.368428859,
5.0374196,-5.369027274,
5.037427022,-5.370008735,
5.037434443,-5.371329993,
5.037441864,-5.372927299,
5.037449286,-5.374717676,
5.037456707,-5.376601134,
5.037464127,-5.378463895,
5.037471548,-5.380182621,
5.037478969,-5.381629574,
5.037486389,-5.382678544,
5.03749381,-5.383211242,
5.03750123,-5.383123777,
5.03750865,-5.382332727,
5.03751607,-5.380780305,
5.03752349,-5.378438139,
5.037530909,-5.375309302,
5.037538329,-5.371428399,
5.037545748,-5.36685973,
5.037553168,-5.361693739,
5.037560587,-5.356042135,
5.037568006,-5.350032162,
5.037575425,-5.343800536,
5.037582844,-5.337487518,
5.037590263,-5.331231488,
5.037597681,-5.325164302,
5.0376051,-5.319407568,
5.037612518,-5.314069881,
5.037619936,-5.309244981,
5.037627354,-5.30501075,
5.037634772,-5.301428915,
5.03764219,-5.298545327,
5.037649608,-5.296390694,
5.037657025,-5.294981648,
5.037664443,-5.294322023,
5.03767186,-5.294404286,
5.037679277,-5.295211004,
5.037686694,-5.296716315,
5.037694111,-5.298887323,
5.037701528,-5.301685376,
5.037708945,-5.305067189,
5.037716361,-5.30898578,
5.037723778,-5.313391192,
5.037731194,-5.318231008,
5.03773861,-5.323450648,
5.037746026,-5.328993498,
5.037753442,-5.334800875,
5.037760858,-5.340811925,
5.037768273,-5.346963494,
5.037775689,-5.353190077,
5.037783104,-5.359423917,
5.03779052,-5.365595349,
5.037797935,-5.371633466,
5.03780535,-5.377467148,
5.037812765,-5.383026494,
5.037820179,-5.38824463,
5.037827594,-5.393059837,
5.037835009,-5.397417891,
5.037842423,-5.401274456,
5.037849837,-5.404597374,
5.037857251,-5.407368617,
5.037864665,-5.40958576,
5.037872079,-5.411262776,
5.037879493,-5.412430081,
5.037886907,-5.41313377,
5.03789432,-5.413434084,
5.037901734,-5.413403214,
5.037909147,-5.413122565,
5.03791656,-5.412679705,
5.037923973,-5.412165144,
5.037931386,-5.411669172,
5.037938799,-5.411278874,
5.037946211,-5.41107547,
5.037953624,-5.411132058,
5.037961036,-5.411511785,
5.037968448,-5.412266497,
5.03797586,-5.413435813,
5.037983272,-5.415046629,
5.037990684,-5.417112987,
5.037998096,-5.419636266,
5.038005508,-5.422605664,
5.038012919,-5.425998893,
5.038020331,-5.429783066,
5.038027742,-5.433915727,
5.038035153,-5.438345977,
5.038042564,-5.443015671,
5.038049975,-5.447860656,
5.038057385,-5.452812008,
5.038064796,-5.457797275,
5.038072206,-5.462741694,
5.038079617,-5.467569387,
5.038087027,-5.472204544,
5.038094437,-5.476572597,
5.038101847,-5.480601422,
5.038109257,-5.484222568,
5.038116667,-5.487372548,
5.038124076,-5.489994194,
5.038131486,-5.492038072,
5.038138895,-5.493463918,
5.038146304,-5.49424207,
5.038153713,-5.494354794,
5.038161122,-5.493797432,
5.038168531,-5.492579278,
5.03817594,-5.490724056,
5.038183348,-5.488269942,
5.038190757,-5.485269064,
5.038198165,-5.48178644,
5.038205573,-5.477898396,
5.038212981,-5.473690492,
5.038220389,-5.469255053,
5.038227797,-5.464688415,
5.038235205,-5.460088003,
5.038242612,-5.45554936,
5.03825002,-5.451163243,
5.038257427,-5.447012875,
5.038264834,-5.44317144,
5.038272241,-5.439699869,
5.038279648,-5.436644971,
5.038287055,-5.434037938,
5.038294462,-5.431893262,
5.038301868,-5.430208083,
5.038309275,-5.428962016,
5.038316681,-5.42811749,
5.038324087,-5.427620644,
5.038331493,-5.427402819,
5.038338899,-5.427382675,
5.038346305,-5.427468949,
5.038353711,-5.427563799,
5.038361116,-5.427566686,
5.038368522,-5.427378624,
5.038375927,-5.426906614,
5.038383332,-5.426068,
5.038390737,-5.424794454,
5.038398142,-5.423035294,
5.038405547,-5.420759858,
5.038412952,-5.417958746,
5.038420356,-5.414643809,
5.038427761,-5.410846917,
5.038435165,-5.406617602,
5.038442569,-5.402019824,
5.038449973,-5.397128127,
5.038457377,-5.392023495,
5.038464781,-5.386789229,
5.038472184,-5.381507082,
5.038479588,-5.376253876,
5.038486991,-5.371098735,
5.038494395,-5.366101011,
5.038501798,-5.361308919,
5.038509201,-5.35675888,
5.038516604,-5.352475488,
5.038524006,-5.348472049,
5.038531409,-5.344751604,
5.038538812,-5.341308321,
5.038546214,-5.338129179,
5.038553616,-5.335195827,
5.038561018,-5.332486528,
5.03856842,-5.329978074,
5.038575822,-5.3276476,
5.038583224,-5.325474191,
5.038590626,-5.323440223,
5.038598027,-5.321532386,
5.038605429,-5.31974234,
5.03861283,-5.318067019,
5.038620231,-5.316508564,
5.038627632,-5.315073944,
5.038635033,-5.313774309,
5.038642434,-5.312624128,
5.038649834,-5.311640202,
5.038657235,-5.310840604,
5.038664635,-5.310243634,
5.038672035,-5.309866824,
5.038679435,-5.309726058,
5.038686835,-5.309834823,
5.038694235,-5.310203619,
5.038701635,-5.310839523,
5.038709035,-5.311745906,
5.038716434,-5.312922271,
5.038723833,-5.314364205,
5.038731233,-5.316063399,
5.038738632,-5.318007716,
5.038746031,-5.320181265,
5.03875343,-5.322564477,
5.038760828,-5.325134137,
5.038768227,-5.327863386,
5.038775625,-5.330721675,
5.038783024,-5.333674691,
5.038790422,-5.33668427,
5.03879782,-5.339708329,
5.038805218,-5.342700865,
5.038812616,-5.345612046,
5.038820014,-5.348388471,
5.038827411,-5.350973623,
5.038834809,-5.353308571,
5.038842206,-5.355332944,
5.038849603,-5.356986191,
5.038857,-5.358209118,
5.038864397,-5.358945666,
5.038871794,-5.359144852,
5.038879191,-5.358762802,
5.038886588,-5.357764738,
5.038893984,-5.356126813,
5.03890138,-5.353837646,
5.038908777,-5.350899443,
5.038916173,-5.347328622,
5.038923569,-5.343155868,
5.038930964,-5.338425615,
5.03893836,-5.333194976,
5.038945756,-5.327532194,
5.038953151,-5.321514721,
5.038960547,-5.315227026,
5.038967942,-5.308758284,
5.038975337,-5.302200041,
5.038982732,-5.295643976,
5.038990127,-5.289179838,
5.038997521,-5.282893614,
5.039004916,-5.276865967,
5.03901231,-5.271170949,
5.039019705,-5.265874999,
5.039027099,-5.261036197,
5.039034493,-5.256703754,
5.039041887,-5.252917715,
5.039049281,-5.249708847,
5.039056674,-5.247098676,
5.039064068,-5.245099669,
5.039071461,-5.243715528,
5.039078855,-5.242941593,
5.039086248,-5.242765334,
5.039093641,-5.243166934,
5.039101034,-5.244119951,
5.039108427,-5.245592059,
5.039115819,-5.247545853,
5.039123212,-5.249939709,
5.039130604,-5.252728701,
5.039137997,-5.255865531,
5.039145389,-5.259301482,
5.039152781,-5.262987334,
5.039160173,-5.266874256,
5.039167565,-5.270914608,
5.039174956,-5.275062651,
5.039182348,-5.279275138,
5.039189739,-5.28351176,
5.039197131,-5.28773545,
5.039204522,-5.291912543,
5.039211913,-5.296012801,
5.039219304,-5.30000933,
5.039226695,-5.303878414,
5.039234085,-5.307599302,
5.039241476,-5.311153982,
5.039248866,-5.314526988,
5.039256257,-5.31770525,
5.039263647,-5.320678026,
5.039271037,-5.32343692,
5.039278427,-5.325975976,
5.039285816,-5.328291849,
5.039293206,-5.33038401,
5.039300596,-5.332254967,
5.039307985,-5.333910452,
5.039315374,-5.335359541,
5.039322764,-5.33661467,
5.039330153,-5.33769152,
5.039337541,-5.338608752,
5.03934493,-5.339387599,
5.039352319,-5.340051307,
5.039359707,-5.340624476,
5.039367096,-5.341132307,
5.039374484,-5.341599825,
5.039381872,-5.342051097,
5.03938926,-5.342508525,
5.039396648,-5.34299222,
5.039404036,-5.343519523,
5.039411424,-5.344104684,
5.039418811,-5.344758715,
5.039426199,-5.345489419,
5.039433586,-5.346301587,
5.039440973,-5.34719733,
5.03944836,-5.348176532,
5.039455747,-5.349237352,
5.039463134,-5.350376763,
5.03947052,-5.35159105,
5.039477907,-5.352876244,
5.039485293,-5.354228434,
5.03949268,-5.355643945,
5.039500066,-5.357119349,
5.039507452,-5.358651316,
5.039514838,-5.360236315,
5.039522223,-5.361870191,
5.039529609,-5.363547661,
5.039536995,-5.365261774,
5.03954438,-5.3670034,
5.039551765,-5.368760799,
5.03955915,-5.370519334,
5.039566535,-5.372261373,
5.03957392,-5.373966421,
5.039581305,-5.375611504,
5.03958869,-5.377171816,
5.039596074,-5.378621595,
5.039603459,-5.37993522,
5.039610843,-5.38108844,
5.039618227,-5.382059682,
5.039625611,-5.382831342,
5.039632995,-5.383390963,
5.039640379,-5.383732215,
5.039647762,-5.383855589,
5.039655146,-5.38376875,
5.039662529,-5.383486509,
5.039669913,-5.383030409,
5.039677296,-5.382427937,
5.039684679,-5.381711426,
5.039692062,-5.380916701,
5.039699444,-5.380081562,
5.039706827,-5.379244195,
5.039714209,-5.37844159,
5.039721592,-5.377708068,
5.039728974,-5.377073967,
5.039736356,-5.376564556,
5.039743738,-5.376199217,
5.03975112,-5.375990909,
5.039758502,-5.375945943,
5.039765884,-5.376064039,
5.039773265,-5.376338685,
5.039780646,-5.37675774,
5.039788028,-5.377304265,
5.039795409,-5.377957554,
5.03980279,-5.378694282,
5.039810171,-5.379489761,
5.039817551,-5.380319205,
5.039824932,-5.381158984,
5.039832313,-5.381987777,
5.039839693,-5.382787583,
5.039847073,-5.383544544,
5.039854453,-5.384249523,
5.039861833,-5.384898428,
5.039869213,-5.385492249,
5.039876593,-5.386036817,
5.039883973,-5.386542291,
5.039891352,-5.387022408,
5.039898731,-5.387493525,
5.039906111,-5.387973499,
5.03991349,-5.388480463,
5.039920869,-5.389031546,
5.039928248,-5.389641601,
5.039935626,-5.390321982,
5.039943005,-5.391079435,
5.039950384,-5.39191515,
5.039957762,-5.392824013,
5.03996514,-5.393794115,
5.039972518,-5.394806535,
5.039979896,-5.395835451,
5.039987274,-5.396848588,
5.039994652,-5.397808019,
5.040002029,-5.398671317,
5.040009407,-5.399393044,
5.040016784,-5.399926524,
5.040024162,-5.400225844,
5.040031539,-5.400247982,
5.040038916,-5.399954974,
5.040046293,-5.399315961,
5.040053669,-5.398309017,
5.040061046,-5.39692261,
5.040068422,-5.395156601,
5.040075799,-5.393022693,
5.040083175,-5.390544303,
5.040090551,-5.387755855,
5.040097927,-5.384701543,
5.040105303,-5.381433647,
5.040112679,-5.378010524,
5.040120054,-5.374494383,
5.04012743,-5.370949001,
5.040134805,-5.367437468,
5.04014218,-5.364020098,
5.040149555,-5.360752566,
5.04015693,-5.357684342,
5.040164305,-5.354857458,
5.04017168,-5.352305609,
5.040179055,-5.350053619,
5.040186429,-5.348117219,
5.040193804,-5.346503149,
5.040201178,-5.345209536,
5.040208552,-5.344226519,
5.040215926,-5.343537089,
5.0402233,-5.343118102,
5.040230673,-5.342941421,
5.040238047,-5.342975156,
5.040245421,-5.343184938,
5.040252794,-5.343535202,
5.040260167,-5.343990416,
5.04026754,-5.344516225,
5.040274913,-5.345080455,
5.040282286,-5.345653958,
5.040289659,-5.346211255,
5.040297031,-5.346730972,
5.040304404,-5.347196056,
5.040311776,-5.347593777,
5.040319148,-5.347915535,
5.040326521,-5.348156498,
5.040333893,-5.348315098,
5.040341264,-5.348392438,
5.040348636,-5.348391635,
5.040356008,-5.34831716,
5.040363379,-5.348174199,
5.040370751,-5.347968071,
5.040378122,-5.347703745,
5.040385493,-5.347385462,
5.040392864,-5.347016491,
5.040400235,-5.346599009,
5.040407606,-5.346134124,
5.040414976,-5.345622025,
5.040422347,-5.345062246,
5.040429717,-5.344454027,
5.040437087,-5.343796757,
5.040444457,-5.343090464,
5.040451827,-5.342336329,
5.040459197,-5.341537194,
5.040466567,-5.340698038,
5.040473936,-5.339826387,
5.040481306,-5.338932639,
5.040488675,-5.338030279,
5.040496045,-5.337135974,
5.040503414,-5.336269525,
5.040510783,-5.335453695,
5.040518151,-5.334713883,
5.04052552,-5.334077685,
5.040532889,-5.333574333,
5.040540257,-5.333234036,
5.040547626,-5.333087238,
5.040554994,-5.333163832,
5.040562362,-5.333492319,
5.04056973,-5.334098971,
5.040577098,-5.335006991,
5.040584466,-5.336235703,
5.040591833,-5.337799789,
5.040599201,-5.33970859,
5.040606568,-5.341965489,
5.040613935,-5.344567398,
5.040621302,-5.347504356,
5.040628669,-5.350759278,
5.040636036,-5.35430785,
5.040643403,-5.358118619,
5.040650769,-5.362153267,
5.040658136,-5.366367114,
5.040665502,-5.370709848,
5.040672869,-5.375126484,
5.040680235,-5.379558568,
5.040687601,-5.383945574,
5.040694966,-5.388226494,
5.040702332,-5.392341543,
5.040709698,-5.396233928,
5.040717063,-5.399851585,
5.040724429,-5.403148806,
5.040731794,-5.406087647,
5.040739159,-5.40863904,
5.040746524,-5.410783533,
5.040753889,-5.412511607,
5.040761254,-5.413823546,
5.040768618,-5.414728886,
5.040775983,-5.415245467,
5.040783347,-5.415398175,
5.040790711,-5.415217464,
5.040798075,-5.414737751,
5.040805439,-5.413995801,
5.040812803,-5.41302919,
5.040820167,-5.411874938,
5.04082753,-5.410568372,
5.040834894,-5.409142253,
5.040842257,-5.407626205,
5.040849621,-5.406046419,
5.040856984,-5.404425631,
5.040864347,-5.40278332,
5.040871709,-5.401136086,
5.040879072,-5.399498134,
5.040886435,-5.397881827,
5.040893797,-5.396298214,
5.04090116,-5.394757508,
5.040908522,-5.393269441,
5.040915884,-5.391843473,
5.040923246,-5.39048884,
5.040930608,-5.38921441,
5.04093797,-5.388028384,
5.040945331,-5.386937852,
5.040952693,-5.385948242,
5.040960054,-5.385062714,
5.040967415,-5.384281545,
5.040974776,-5.383601575,
5.040982137,-5.383015756,
5.040989498,-5.382512866,
5.040996859,-5.382077426,
5.04100422,-5.381689854,
5.04101158,-5.381326883,
5.04101894,-5.380962222,
5.041026301,-5.380567476,
5.041033661,-5.380113255,
5.041041021,-5.379570447,
5.041048381,-5.378911569,
5.04105574,-5.378112115,
5.0410631,-5.377151817,
5.041070459,-5.376015733,
5.041077819,-5.374695067,
5.041085178,-5.373187674,
5.041092537,-5.371498198,
5.041099896,-5.36963783,
5.041107255,-5.36762369,
5.041114614,-5.36547789,
5.041121972,-5.363226318,
5.041129331,-5.36089724,
5.041136689,-5.3585198,
5.041144048,-5.35612251,
5.041151406,-5.353731817,
5.041158764,-5.351370829,
5.041166121,-5.349058257,
5.041173479,-5.346807629,
5.041180837,-5.344626806,
5.041188194,-5.34251781,
5.041195552,-5.340476974,
5.041202909,-5.338495402,
5.041210266,-5.336559696,
5.041217623,-5.334652936,
5.04122498,-5.33275584,
5.041232337,-5.330848069,
5.041239693,-5.328909593,
5.04124705,-5.326922068,
5.041254406,-5.324870148,
5.041261762,-5.322742668,
5.041269119,-5.320533653,
5.041276475,-5.318243093,
5.04128383,-5.315877467,
5.041291186,-5.31345,
5.041298542,-5.310980645,
5.041305897,-5.308495817,
5.041313253,-5.306027913,
5.041320608,-5.303614637,
5.041327963,-5.301298194,
5.041335318,-5.299124382,
5.041342673,-5.297141637,
5.041350028,-5.295400048,
5.041357382,-5.29395038,
5.041364737,-5.292843126,
5.041372091,-5.292127579,
5.041379445,-5.291850941,
5.0413868,-5.292057449,
5.041394154,-5.292787512,
5.041401507,-5.294076832,
5.041408861,-5.295955504,
5.041416215,-5.298447064,
5.041423568,-5.301567477,
5.041430922,-5.305324051,
5.041438275,-5.309714284,
5.041445628,-5.314724635,
5.041452981,-5.320329257,
5.041460334,-5.326488731,
5.041467687,-5.333148846,
5.041475039,-5.340239537,
5.041482392,-5.34767407,
5.041489744,-5.355348633,
5.041497097,-5.363142505,
5.041504449,-5.370918969,
5.041511801,-5.378527181,
5.041519153,-5.385805143,
5.041526504,-5.392583885,
5.041533856,-5.398692873,
5.041541208,-5.403966496,
5.041548559,-5.408251347,
5.04155591,-5.411413824,
5.041563261,-5.413347434,
5.041570612,-5.413979112,
5.041577963,-5.413273877,
5.041585314,-5.411237305,
5.041592665,-5.407915486,
